Date-time,Text, Unix Timestamp
3:44 AM - 4 Nov 2013,@PieConte la tessera viene rilasciata immediatamente in tutti gli ATM Point. Trovi maggiori info qui: http://bit.ly/1aFqMQo .,1383565465

1:51 AM - 4 Nov 2013,#bus40 #bus70: riprendono il percorso normale dopo deviazione per auto in sosta irregolare. #ATM #Milano,1383558675

1:31 AM - 4 Nov 2013,@ScarlettSpeaker buongiorno  seguici e ti forniremo assistenza. In alternativa puoi scrivere a http://bit.ly/WWEdnV .,1383557465

1:29 AM - 4 Nov 2013,#bus40 > Bonola  #bus70 > Biancamano: non transitano nel quartiere di Bruzzano (auto in sosta irregolare). #ATM #Milano,1383557386

1:23 AM - 4 Nov 2013,@mfungirl in caso di profilo studenti  questo va rinnovato ogni anno all'inizio dell'anno scolastico. Info su http://bit.ly/Hwhb6U .,1383556985

1:21 AM - 4 Nov 2013,@whoamavi è necessario rinnovare il profilo studenti ogni inizio di anno scolastico. Trovi i dettagli qui: http://bit.ly/Hwhb6U .,1383556898

1:20 AM - 4 Nov 2013,@ilaria_santi qui puoi consultare l'elenco rivendite per trovare quella più vicina nella zona: http://bit.ly/19t7TTO . Buona giornata.,1383556834

1:19 AM - 4 Nov 2013,@roxanne_soria ti consigliamo di farle scrivere a http://bit.ly/WWEdnV  specificando tutti i dettagli in modo da fare una verifica. Grazie.,1383556779

12:44 AM - 4 Nov 2013,#bus43 > Greco #bus81 > Marelli: riprendono il percorso regolare dopo deviazione per incidente tra mezzi privati. #ATM #Milano,1383554679

12:24 AM - 4 Nov 2013,#tram5: tratta interrotta tra v.le Zara\Marche e vle Lunigiana (auto in sosta irregolare). Bus di collegamento nella tratta. #ATM #Milano,1383553442

12:20 AM - 4 Nov 2013,#bus82: rallentamenti (traffico in zona Melchiorre Gioia). #ATM #Milano,1383553242

12:19 AM - 4 Nov 2013,@ruocx la linea subisce rallentamenti a causa di un incidente tra terzi. Se ci dici dove ti trovi possiamo verificare e aggiornarti.,1383553191

11:58 PM - 3 Nov 2013,#bus86: rallentamenti (traffico in zona via Adriano). #ATM #Milano,1383551908

11:51 PM - 3 Nov 2013,@SorellaBaderla buongiorno  la linea è rallentata a causa di un incidente tra terzi.,1383551465

11:07 PM - 3 Nov 2013,#bus43 > Greco #bus81 > Marelli: deviano tra via Galvani e via Tonale (incidente tra mezzi privati). #ATM #Milano,1383548856

10:02 PM - 3 Nov 2013,Buon lunedì da #ATM Informa  seguiteci fino alle 20 per essere aggiornati in tempo reale sulla mobilità.,1383544927

