Datetime,Unix Timestamp,Text
1:29 AM - 18 Nov 2013,1384766957,Hello @manuelemariani you can forward your suggestion in this form: http://bit.ly/WWEdnV.
12:35 AM - 18 Nov 2013,1384763750,#M2: the circulation resumes regular in all directions. #ATM #Milano
12:12 AM - 18 Nov 2013,1384762335,#tram12 #tram23 #tram27: slowdowns (technical glitch in a car). #ATM #Milano
12:10 AM - 18 Nov 2013,1384762252,#bus99: slowdowns (public transportation Ripamonti). #ATM #Milano
12:01 AM - 18 Nov 2013,1384761686,#tram2 #bus90 #bus91 #bus92: slowdowns (incident between parties). #ATM #Milano
11:44 PM - 17 Nov 2013,1384760654,#M2 > Abbiategrasso/Assago Forum: slowdowns (cultured person ill on board a train). #ATM #Milano
10:59 PM - 17 Nov 2013,1384757941,@RitaGiuseppone good morning there was a detour for a half block. Now the line has resumed regular route with no hiccups.
10:56 PM - 17 Nov 2013,1384757792,#tram3 > Cathedral: resumes the regular route with no hiccups after detour through stalled. #ATM #Milano
10:32 PM - 17 Nov 2013,1384756324,#tram3 > Cathedral: deviates between Abbiategrasso and pza pza XXVI Maggio (Middle stranded in via Montegani). Replacement bus service on the route. #ATM #Milano
10:01 PM - 17 Nov 2013,1384754491,Happy Monday from #ATM informs. Follow us till 20 we will keep you updated in real time on mobility.
11:15 AM - 15 Nov 2013,1384542941,Goodbye from #ATM #Informa. Let's go back Monday to keep you updated in real time on mobility in #Milano.
11:13 AM - 15 Nov 2013,1384542820,#tram12 #tram14: resume regular paths with no hiccups after detours for cars on the tracks. #ATM #Milano
11:09 AM - 15 Nov 2013,1384542564,#tram12: deviates between via Mac Mahon/via Artieri and via Bramante (drive on the tracks). The bus is diverted. #ATM #Milano
9:32 AM - 15 Nov 2013,1384536768,#tram1 > Castles; #tram19 > Roseanne: resume regular paths with no hiccups after accidental deviations. #ATM #Milano
9:24 AM - 15 Nov 2013,1384536269,#tram19 > Roseanne: deviates from corso Sempione/via Procaccini to piazza Firenze (accident). Alternatively use #bus43 and #bus57. #ATM
8:46 AM - 15 Nov 2013,1384533998,From 18/11: #bus220 #bus222 change the path in Pieve Emanuele (opening of new railway station) http://bit.ly/18axLnG. #ATM
8:21 AM - 15 Nov 2013,1384532508,17/11: Coll. bus 10 to change the path from Axum-Segesta 13 about San Siro (sporting event) http://bit.ly/1j6CKqS.
8:13 AM - 15 Nov 2013,1384532036,#bus90 #bus91: stop on the road between v. Carey/Carlo Torre and p.za Naples (collision between individuals). Bus between p.za Belfanti and Bolivar.
8:00 AM - 15 Nov 2013,1384531243,From today: #bus57 change the location for 10 days or so (road works via Varesina) http://bit.ly/1bKAvXJ. #ATM #Milano
7:36 AM - 15 Nov 2013,1384529818,@Oscar_Scala_ the strike was lifted in Milan means #ATM are in regular service: http://bit.ly/1fBEGaX.
7:20 AM - 15 Nov 2013,1384528854,#bus90 #bus91 #bus92 #bus95: delays (traffic in different areas of the city) #ATM #Milano
7:02 AM - 15 Nov 2013,1384527751,17/11: #tram2 #tram4 change the path from 7 to 22 about (event in via Farini) http://bit.ly/17pEoOX. #ATM #Milano
6:37 AM - 15 Nov 2013,1384526265,#bus79: slowdowns (public transportation Abbiategrasso). #ATM #Milano
6:31 AM - 15 Nov 2013,1384525905,Italy-Germany: here's the #ATM service planned for tonight's game at San Siro http://bit.ly/1fDQlWF. #Milano #ItaliaGermania
5:44 AM - 15 Nov 2013,1384523099,17/11: #bus49 et al. #tram16 (Axum-Segesta) change the location from 7 to 22 about (event) http://bit.ly/1cU07q6. #ATM
5:12 AM - 15 Nov 2013,1384521126,@llluisa61823409 the strike planned for today has been revoked. Transport in Milan run regularly: http://bit.ly/1fBEGaX.
4:37 AM - 15 Nov 2013,1384519049,#bus58 > Aprilia: deviates from via Catherine of Forlì in via Soderini/Strozzi (collision between private vehicles). #ATM #Milano
4:35 AM - 15 Nov 2013,1384518940,#bus57 > q. Oggiaro: deviates from v. Michelino da Besozzo. Ajraghi > Cadorna: deviates from Varesina/wheel v. Bodoni (roadworks).
4:23 AM - 15 Nov 2013,1384518200,#tram1 #tram2 #tram9 #tram12 #tram24: delays (traffic in different areas of the city). #ATM #Milano
4:10 AM - 15 Nov 2013,1384517433,@antombazzo83 line has slowdowns for a rally now complete. Waiting times will be restored soon.
3:16 AM - 15 Nov 2013,1384514191,Highlights in the Center concluded: possible delays for the lines concerned. #ATM #Milano
3:05 AM - 15 Nov 2013,1384513505,@GiuliaSari you can request a new card in ATM points: http://bit.ly/1aFqMQo. For bag check with the lost and found Office.
2:43 AM - 15 Nov 2013,1384512191,@Buletrisiaco Please note that the line can suffer slowdowns and deviations for some events in the Center: http://bit.ly/1bGX6V5.
2:30 AM - 15 Nov 2013,1384511457,#tram2: resumes the regular route with no hiccups after deviation (technical problem solved). #ATM #Milano
2:29 AM - 15 Nov 2013,1384511382,#bus64: slowdowns (technical glitch at traffic lights). #ATM #Milano
2:19 AM - 15 Nov 2013,1384510744,#tram2: ends in v. Farini/Stelvio (technical problem). Alternatively #bus90 #bus91 #bus92 between v. Farini/Stelvio and Bausan. #ATM
1:53 AM - 15 Nov 2013,1384509189,#M2: resumes normal movement along the line after delays. #ATM #Milano
1:10 AM - 15 Nov 2013,1384506652,#M2: resumes the circulation across the Board with no hiccups between c. hump and Gessate (technical assistance completed). #ATM #Milano
1:06 AM - 15 Nov 2013,1384506407,#M2: suspended between Cascina Antonietta and Gessate (technical intervention in the station of Gessate). Incoming connection bus. #ATM #Milano
12:55 AM - 15 Nov 2013,1384505709,@EcocoMM some lines are affected by the passing parades planned this morning at the Center. All the details: http://bit.ly/1bGX6V5 
12:42 AM - 15 Nov 2013,1384504922,@simonelippolis events are planned in the Center this morning. Here you can find details on http://bit.ly/1bGX6V5 paths and lines
12:38 AM - 15 Nov 2013,1384504727,#bus84 #bus95: slowdowns (works on via Boncompagni). #ATM #Milano
12:29 AM - 15 Nov 2013,1384504152,@secolourbano there was a downside to a train in the station of St. Ambrose now out of service. @piermaran
12:24 AM - 15 Nov 2013,1384503889,@guidu79 the strike was lifted today the service will adjust for the whole day.
12:23 AM - 15 Nov 2013,1384503807,@SaraCarcano events are planned in the downtown area. Lines concerned and details of locations: http://bit.ly/1bGX6V5 
12:22 AM - 15 Nov 2013,1384503729,Events in the downtown area: possible detours and slowdowns for lines affected by the passage of trains of http://bit.ly/1bGX6V5 
11:29 PM - 14 Nov 2013,1384500595,@nomoreme good morning the strike in Milan has been revoked. Regular services will #ATM all day.
11:08 PM - 14 Nov 2013,1384499311,#M2: resumes normal movement across the Board (technical problem solved). #ATM #Milano
10:28 PM - 14 Nov 2013,1384496888,#bus95 > piazzale Lotto: deviates between via Arethusa/Rembrandt and via Civitali/Paravia (technical glitch in a car). #ATM #Milano
10:00 PM - 14 Nov 2013,1384495225,Good morning. #M2 > Cologno Nord: possible slowdowns (technical glitch at Assago Forum). #ATM #Milano
8:59 AM - 14 Nov 2013,1384448364,#bus57 > Quarto Oggiaro: deviates between via Sonnino and via Marcantonio dal Re (roadworks) #ATM #Milano
8:56 AM - 14 Nov 2013,1384448209,@OSteve61 the strike was lifted on #ATM service will regulate all day long. Have a good evening.
8:23 AM - 14 Nov 2013,1384446192,Tomorrow 15/11: Events Center possible slowdowns and deviations for some surface lines http://bit.ly/1bGX6V5 #ATM
8:10 AM - 14 Nov 2013,1384445404,#bus42: delays (traffic in piazza Istria) #ATM #Milano
7:54 AM - 14 Nov 2013,1384444457,#bus92: slowdowns (road works in viale Abruzzi) #ATM #Milano
7:50 AM - 14 Nov 2013,1384444240,#bus47 #bus325 #bus351: #ATM #Milano (collision between private) slowdowns
6:24 AM - 14 Nov 2013,1384439040,Italy-Germany: here's the #ATM service provided for those who go to the Stadium tomorrow night http://bit.ly/1fDQlWF 
5:43 AM - 14 Nov 2013,1384436587,#bus79: slowdowns (works in piazza Abbiategrasso) #ATM #Milano
3:21 AM - 14 Nov 2013,1384428063,@milanoics the new room is designed to control and manage up to 6 metro lines.
2:59 AM - 14 Nov 2013,1384426759,New trading room: 83 5 km of underground network. 94 stations. 1,650 trains to 1,200,000 passengers per day
2:53 AM - 14 Nov 2013,1384426403,New #M1 #M2 #M3 operation room: integrated control of circulation electrification info-mobility passengers.
2:49 AM - 14 Nov 2013,1384426194,Today starts its service the new underground operations room: a single room for integrated control of #M1 #M2 #M3
2:39 AM - 14 Nov 2013,1384425584,#bus701 #bus702: resume regular paths after shock deviations between private vehicles. #ATM #Milano
2:18 AM - 14 Nov 2013,1384424294,#bus50 #bus64: slowdowns (collision between private transport in via Lorenteggio/Fatima). #ATM #Milano
1:11 AM - 14 Nov 2013,1384420265,The general strike scheduled for 15th November is called off. The public transport service will be regular in Milan http://bit.ly/1fBEGaX 
1:06 AM - 14 Nov 2013,1384419985,#bus701: deviates from piazza Castello in via Emilia; #bus702: deviates from piazza Castello in via Cavalotti\Europa (collision between private vehicles). #ATM
12:26 AM - 14 Nov 2013,1384417609,#bus91: delays (traffic Serra/Scarampo). #ATM #Milano
12:23 AM - 14 Nov 2013,1384417439,@TeoForla11 in Milan, the strike was lifted and ATM lines will be in regular service. Details here: http://bit.ly/1fBEGaX.
12:09 AM - 14 Nov 2013,1384416565,#bus79: slowdowns (road works via Medeghino). #ATM #Milano
11:36 PM - 13 Nov 2013,1384414610,#bus78: slowdowns (public transportation Diomedes/Colleoni). #ATM #Milano
11:35 PM - 13 Nov 2013,1384414506,#bus86: slowdowns (Neilson district traffic). #ATM #Milano
10:52 PM - 13 Nov 2013,1384411938,@DavidebossTwin2 the circulation resumes normally in all directions.
10:51 PM - 13 Nov 2013,1384411886,@EleRD03 circulation resumed decelerations are possible along the line. Have a nice day.
10:50 PM - 13 Nov 2013,1384411837,#M3: the traffic is gradually coming back to normal to all destinations. #ATM #Milan
10:49 PM - 13 Nov 2013,1384411787,#M3: resumes normal movement along the line with possible delays (technical problem solved). #ATM #Milano
10:44 PM - 13 Nov 2013,1384411481,#M3: no service between Sondrio and Republic. Updates will follow. #ATM #Milan
10:42 PM - 13 Nov 2013,1384411325,#M3: movement suspended between Sondrio and Republic (technical glitch in a train). Incoming connection bus to the surface. #ATM
10:00 PM - 13 Nov 2013,1384408830,Good morning from @atm_informa. The circulation is normal in metro and surface tweeting updates up to 20. #ATM #Milano
9:59 AM - 13 Nov 2013,1384365582,#tram16: resumes the regular route with no hiccups after turning for accident. #ATM #Milano
9:38 AM - 13 Nov 2013,1384364300,#tram31: ends racing Bignami (technical glitch in a car). Connecting bus to the terminus in Cinisello Balsamo. #ATM
9:34 AM - 13 Nov 2013,1384364062,#tram5 #tram33: resume regular route with no hiccups after turning for parked cars without authorisation. #ATM #Milano
9:17 AM - 13 Nov 2013,1384363025,@Ale_Comi Hi the strike in Milan has been revoked and #ATM services will be regular for the whole day: http://bit.ly/1fBEGaX.
9:15 AM - 13 Nov 2013,1384362908,Revoked in #Milano local public transport strike of 15/11. Regular #ATM services for the entire day: http://bit.ly/1fBEGaX.
9:04 AM - 13 Nov 2013,1384362262,@raffaeleforte10 you confirm that the strike was lifted in Milan. The service will be regular.
8:59 AM - 13 Nov 2013,1384361954,#tram5 > nettle: deviates from v. Lai to pza Adelaide of Savoy (irregular parked cars). Bus between v. Lazzaretto and pza Adelaide of Savoy.
8:47 AM - 13 Nov 2013,1384361247,#bus47 #bus90 #bus91 #bus351: slowdowns. #ATM #Milano
8:14 AM - 13 Nov 2013,1384359255,@Knyfnil good evening please know that the strike was lifted. Soon more updates.
6:07 AM - 13 Nov 2013,1384351642,#bus79: delays (traffic in piazza Abbiategrasso). #ATM #Milano
6:06 AM - 13 Nov 2013,1384351597,#tram5: connecting bus between Lunigiana and Zara/brands (irregular parked cars). #ATM #Milano
4:52 AM - 13 Nov 2013,1384347179,#tram33: resumes the regular route (irregular parked cars removed). #ATM #Milano
4:38 AM - 13 Nov 2013,1384346291,#tram33: ends in Babu/Viotti (irregular parked cars). Alternatively to the terminus Rimembranze di Lambrate: #bus54 and #bus75.
12:54 AM - 13 Nov 2013,1384332878,@afamulari @paolaiocca @ZiaTopolinda nearest tube is Cadorna M1/M2. Have a nice day.
12:50 AM - 13 Nov 2013,1384332611,good morning @psct1978 at this link you will find all the useful information: http://bit.ly/1hTbOgt. Follow us to stay updated on Friday.
11:07 PM - 12 Nov 2013,1384326477,#bus #bus91 #bus92 90: slowdowns (collision between thirds in viale Zara/Sorrel). #ATM #Milano
10:37 PM - 12 Nov 2013,1384324664,#tram15: resumes the regular route after turning for technical glitch in a car. #ATM #Milano
10:25 PM - 12 Nov 2013,1384323950,#tram15: ends the rides in Gratosoglio (technical problem to a vehicle). Bus between Gratosoglio and the terminus of Rozzano. #ATM #Milano
10:01 PM - 12 Nov 2013,1384322468,Good morning from #ATM informs. We keep you updated until 20 with our tweets on mobility.
11:08 AM - 12 Nov 2013,1384283294,Goodbye from #ATM informs. Infomobility Tweets are back tomorrow morning at 7.
10:58 AM - 12 Nov 2013,1384282693,#bus90: slowdowns (collision between private transport in via Tibaldi and cultured person ill). #ATM #Milano
10:56 AM - 12 Nov 2013,1384282569,#tram2 #tram4: slowdowns (technical problem being resolved). #ATM #Milano
7:45 AM - 12 Nov 2013,1384271157,#tram9: resumes the path also adjust towards Porta Genova with no hiccups. #ATM #Milano
7:39 AM - 12 Nov 2013,1384270768,#bus84: resumes the regular route in both directions with no hiccups after turning for a collision between private individuals. #ATM #Milano
7:04 AM - 12 Nov 2013,1384268664,#tram9 > Centrale #bus84 > Augusto: resume regular route after turning for a collision between private vehicles. #ATM #Milano
6:58 AM - 12 Nov 2013,1384268330,13/11: #bus902 change the path in Peschiera Borromeo (works on Road Rivoltana) http://bit.ly/1dldnjN. #ATM
6:31 AM - 12 Nov 2013,1384266669,Today and tomorrow: #bus566 change the path in Baranzate (roadworks) http://bit.ly/HRJnlC. #ATM
6:03 AM - 12 Nov 2013,1384265013,#bus84: deviates from via Besana at via Spartaco/Morosini (collision between private vehicles). #ATM #Milano
5:48 AM - 12 Nov 2013,1384264117,#tram9: deviates from Porta Lodovica piazza V Giornate (collision between private vehicles). #ATM #Milano
5:28 AM - 12 Nov 2013,1384262936,From 13/11: #bus700 change the path from 9 to 4 days or so in Sesto San Giovanni (roadworks) http://bit.ly/1a0xST3. #ATM
1:25 AM - 12 Nov 2013,1384248328,#tram14 #bus50 #bus58 #bus94: delays (traffic in San Vittore). #ATM #Milano
12:34 AM - 12 Nov 2013,1384245266,@davide_m1980 there are problems on the line there may be a slight increase in waiting times for an inconvenience #tram9 resolved.
12:17 AM - 12 Nov 2013,1384244256,#bus91: delays (traffic in Viale Romagna e p.za.). #ATM #Milano
12:08 AM - 12 Nov 2013,1384243720,Hi @wantapieceofme_ you will find the information about the service Stop Milan SMS to http://bit.ly/1fy779N page.
12:01 AM - 12 Nov 2013,1384243299,@LetiziaCilente Hi the problem has now resolved. Delays are possible for #tram9 and #tram19. Have a nice day.
11:54 PM - 11 Nov 2013,1384242863,#tram9: resumes the regular route with no hiccups (technical problem solved). #ATM #Milano
11:41 PM - 11 Nov 2013,1384242086,@ClaudiaZanchi to stop you? the #tram9 > Pta Genoa Pta races a Mir ends bus connection in one way.
11:29 PM - 11 Nov 2013,1384241357,#tram9 > Porta Genova: ends in Porta Lodovica (technical problem). Connecting bus into the journey not flown. #ATM #Milano
10:40 PM - 11 Nov 2013,1384238418,@claudiomo good morning is planned general strike Friday, November 15. For more information visit our page: http://bit.ly/1hTbOgt.
10:00 PM - 11 Nov 2013,1384236021,Good morning. The movement of underground and surface water when it is normal to follow us till 20 for updates. #ATM
11:00 AM - 11 Nov 2013,1384196438,Goodbye from #ATM informs. Follow us tomorrow from 7 to 20 to be updated in real time on mobility.
9:35 AM - 11 Nov 2013,1384191330,#bus90 #bus91: slowdowns (collision between private vehicles in Bolivar square). #ATM #Milano
9:31 AM - 11 Nov 2013,1384191074,#tram12 #tram27: slowdowns (technical problem now solved). #ATM #Milano
8:06 AM - 11 Nov 2013,1384185990,From today: #bus433 change the path in Cornaredo until 18 of 15/11 (work in via San Carlo) http://bit.ly/17j8cN9. #ATM
6:25 AM - 11 Nov 2013,1384179928,Friday 15th November: the general strike could involve local transport from 6.00 pm to 10.00 pm in Milan http://bit.ly/1hTbOgt.
2:20 AM - 11 Nov 2013,1384165238,@gigiomora on 15/11 a general strike was held from 18 to 22. More info here: http://bit.ly/1hTbOgt.
11:56 PM - 10 Nov 2013,1384156607,@eloisemavi Hello today the service is regular. Here you can find info on the general strike on Friday 15: http://bit.ly/1hTbOgt.
11:04 PM - 10 Nov 2013,1384153449,#tram1: resumes the regular route with no hiccups after turning for a collision between private vehicles. #ATM #Milano
10:10 PM - 10 Nov 2013,1384150242,good morning @roccodileo3 the #tram24 is currently in regular service. For train schedules in detail, go to http://bit.ly/GiroMilano.
10:00 PM - 10 Nov 2013,1384149616,Happy Monday from @atm_informa. Follow us till 20 to stay updated on mobility. #ATM #Milano
5:53 AM - 10 Nov 2013,1384091615,@gennaro_daniele you find the SMS code on parking placards in the streets. You can find them all here: http://www.atm.it/it/ViaggiaConNoi/Auto/Documents/codici%20sms.pdf .... Good Sunday.
2:33 AM - 10 Nov 2013,1384079634,#tram19 > Pta Genoa: deviates between Alpine and largo V via Colombo (collision between private vehicles). Bus connection in one way. #ATM #Milano
1:36 AM - 10 Nov 2013,1384076203,From the 11/9 11: #bus130 change the location to St. Petersburg for 30 days (work in v. Dale) http://bit.ly/1cJUlqZ.
11:17 PM - 9 Nov 2013,1384067848,#bus57: ends in piazzale Cadorna (event in largo Cairoli). #ATM #Milano
10:00 PM - 9 Nov 2013,1384063247,Good Sunday we'll be with you till 20. Please note the #ATM services to reach the fiera Rho #Eicma: http://bit.ly/1bSATTX.
11:05 AM - 9 Nov 2013,1384023906,See you tomorrow from #ATM. For those who go to departs tonight here are the services for San Siro: http://bit.ly/17iBeSC. #seriaA #InterLivorno
10:50 AM - 9 Nov 2013,1384023047,In the morning from 7: #tram24 #bus34 #bus99 change the path till about 22 (event in v. Raghavan) http://bit.ly/17cAIQD 
3:56 AM - 9 Nov 2013,1383998164,10/11: #bus201 #bus328 change the path in Rozzano (event) http://bit.ly/1bhzLJr. #ATM
3:04 AM - 9 Nov 2013,1383995072,#tram16: resumes the regular route with no hiccups after deviation (uneven parked cars removed). #ATM #Milano
2:41 AM - 9 Nov 2013,1383993665,#tram16 > Monte Velino: end onto viale Umbria/Maj (irregular parked cars). Connecting bus between Umbria/Maj and Monte Velino. #ATM
1:48 AM - 9 Nov 2013,1383990512,@nunziobruno1 collect all suggestions through the form here: http://bit.ly/WWEdnV.
1:18 AM - 9 Nov 2013,1383988735,#Inter-#Livorno: here are the services provided by #ATM at the match tonight at San Siro http://bit.ly/17iBeSC. #seriaA
11:50 PM - 8 Nov 2013,1383983446,We update you on @Michelei79 #M2 is normal.
11:48 PM - 8 Nov 2013,1383983338,#M2: resumes normal movement in all directions after delays. #ATM #Milano
10:20 PM - 8 Nov 2013,1383978022,Today: #tram24 change the path from 7.30 at approximately 19 (works to light fixtures to Porta Vigentina) http://bit.ly/18cjtiB.
10:00 PM - 8 Nov 2013,1383976847,Good Saturday from @atm_informa. Tweeting updates today and tomorrow #Eicma fair in Rho: http://bit.ly/1bSATTX. #ATM
11:03 AM - 8 Nov 2013,1383937416,See you tomorrow. 15/11 #sciopero General: unrest in Milan could involve the transport from 18 to 22 http://bit.ly/1hTbOgt.
11:01 AM - 8 Nov 2013,1383937295,#tram1: deviates between Sempione/Procaccini and Mac Mahon/Bramantino (technical problem). The bus is not covered. #ATM #Milano
10:22 AM - 8 Nov 2013,1383934967,#tram15 #bus37 #bus49 #bus57 #bus68 #bus69 #bus73 #bus78 #bus90 #bus91: delays (traffic). #ATM
9:32 AM - 8 Nov 2013,1383931928,#tram15: deflects pza Abbiategrasso and resumes regular in pta Lodovica (technical problem). The bus is not covered. #ATM #Milano
9:20 AM - 8 Nov 2013,1383931239,#bus37: delays (busy traffic in via Procaccini/monumental cemetery). #ATM #Milano
8:55 AM - 8 Nov 2013,1383929705,@davide_m1980 you can find information on the annual member benefits on this page: http://bit.ly/1avU0AB. Have a good evening.
8:17 AM - 8 Nov 2013,1383927479,#tram3 > Goldsmiths: deviates from Abbiategrasso to pza pza XXIV Maggio (irregular parked cars). Connecting bus into the journey not flown.
7:48 AM - 8 Nov 2013,1383925715,@niccocarma you can find timetables relating to all subway lines by consulting GiroMilano: http://bit.ly/GiroMilano.
7:10 AM - 8 Nov 2013,1383923412,#tram15: resumes the regular route with no hiccups (technical problem solved). #ATM #Milano
6:33 AM - 8 Nov 2013,1383921185,#tram15 > Cathedral: deviates from p.za Abbiategrasso in Porta Lodovica (technical problem). Connecting bus into the journey not flown. #ATM
5:09 AM - 8 Nov 2013,1383916170,#tram16 #tram24 #tram27: slowdowns (technical problem to the electrical supply system of a2a). #ATM #Milano
5:08 AM - 8 Nov 2013,1383916139,#tram1 #tram2 #tram3 #tram12 #tram14: slowdowns (technical problem to the electrical supply system of a2a). #ATM #Milano
4:27 AM - 8 Nov 2013,1383913662,#tram12 #tram27: resume regular route with no hiccups after turning for a collision between private vehicles. #ATM #Milano
4:24 AM - 8 Nov 2013,1383913480,9/11: #tram24 change the path from 7.30 at approximately 19 (lighting installations work) http://bit.ly/18cjtiB. #ATM #Milano
4:20 AM - 8 Nov 2013,1383913253,#tram12 #tram27: ending in piazza V Giornate (collision between private vehicles). Connecting bus between V and Avenue Days Hungary. #ATM #Milano
2:55 AM - 8 Nov 2013,1383908146,@Ari77Rar circulation on the line is normal Please note the change of route until 19/11: http://bit.ly/18B5kie.
1:28 AM - 8 Nov 2013,1383902904,@IntroiniSabrina Hello follow us here and visit http://bit.ly/infotraffico for all updates useful. Have a nice day.
1:05 AM - 8 Nov 2013,1383901544,#bus90 #bus91 #bus92: slowdowns (collision between private vehicles). #ATM #Milano
12:32 AM - 8 Nov 2013,1383899529,#tram4 #bus90 #bus91: slowdowns. #ATM #Milano
12:13 AM - 8 Nov 2013,1383898402,@danraina good morning reload me card is valid for tickets. You can find more info here: http://bit.ly/1dRt17o.
11:52 PM - 7 Nov 2013,1383897178,#tram12 #tram19: end the rides in viale Espinasse (collision between private vehicles). Bus services to and from the terminus Roseanne. #ATM
11:38 PM - 7 Nov 2013,1383896289,#bus43 #bus81 #bus86: delays (traffic). #ATM #Milano
11:10 PM - 7 Nov 2013,1383894628,#bus42: slowdowns (collision between private vehicles in viale Zara/brands). #ATM #Milano
10:00 PM - 7 Nov 2013,1383890449,Happy Friday from #ATM informs. Up to 20 tweeting updates on mobility in #Milano.
11:00 AM - 7 Nov 2013,1383850811,Tomorrow follow us from 7 for updates on mobility. #ATM #Milano
10:35 AM - 7 Nov 2013,1383849328,#M3 > San Donato: resumes normal movement after delays. #ATM #Milano
10:24 AM - 7 Nov 2013,1383848657,#M3 > San Donato: slowdowns (technical inconvenience to a train). #ATM #Milano
9:41 AM - 7 Nov 2013,1383846103,#bus69: delays (busy traffic in via del Ghisallo). #ATM #Milano
8:25 AM - 7 Nov 2013,1383841507,@Willigis subways are in service at about 00.30. To see online and stop go to http://bit.ly/GiroMilano.
8:16 AM - 7 Nov 2013,1383840978,@nunziobruno1 you can upload the extension distance from 1 1 55 € area. You can find more details at this link: http://bit.ly/AbbonamentiUrbani ...
7:00 AM - 7 Nov 2013,1383836413,#bus90 #bus91: slowdowns (collision between private vehicles). #ATM #Milano
1:56 AM - 7 Nov 2013,1383818212,#M3 > Comasina: circulation returns to normal after delays. #ATM #Milano
1:38 AM - 7 Nov 2013,1383817110,#M3 > Comasina: slowdowns (technical glitch in a train). #ATM #Milano
1:12 AM - 7 Nov 2013,1383815552,#Eicma exposition at Rho fair (5-10/11): tickets and services provided by #ATM http://bit.ly/191rxSE. #Milan
12:55 AM - 7 Nov 2013,1383814505,@matteo_mmilano Hi you can load extension U + 1 area ATMs resales and ATM points: http://bit.ly/1cVkleY.
12:32 AM - 7 Nov 2013,1383813158,@domitilla hi can you take #tram3 in C.so San Gottardo/Via Lagrange until reaching Via Torino/Via ball then #tram2. Have a nice day.
11:08 PM - 6 Nov 2013,1383808096,#tram3 #tram15: slowdowns (technical glitch in a car now resolved). #ATM #Milano
11:01 PM - 6 Nov 2013,1383807703,From 7/11: #bus95 et al. #tram16 change the path from 9 to 40 days (work in v. Aasa) http://bit.ly/Hz8Y2d. #ATM
10:00 PM - 6 Nov 2013,1383804058,Good day from #ATM informs. Follow us till 20 we keep you up to date on mobility.
11:00 AM - 6 Nov 2013,1383764432,Tomorrow with real-time updates on mobility. #ATM #Milano
10:33 AM - 6 Nov 2013,1383762789,#bus132 #bus140 #bus901 #bus902: delays (busy traffic via Paullese and via Emilia). #ATM
9:48 AM - 6 Nov 2013,1383760091,#bus69: delays (busy traffic in Gallaratese). #ATM #Milano
9:15 AM - 6 Nov 2013,1383758140,#tram2: slowdowns (technical problem). Between the terminus Negrelli and piazza partisan resistance. #ATM #Milano
2:34 AM - 6 Nov 2013,1383734083,#M1: the traffic is back to normal to all destinations. #ATM #Milano
2:33 AM - 6 Nov 2013,1383733998,#M1: resumes normal movement in all directions. #ATM #Milano
1:46 AM - 6 Nov 2013,1383731204,#tram9 #tram33 #bus43 #bus82: resume regular route with no hiccups (tradeshow in via Fabio Filzi). #ATM
1:40 AM - 6 Nov 2013,1383730823,#bus43 > Florence: possible detours and slowdowns (demonstration area Fabio Filzi). #Atm #Milano
1:20 AM - 6 Nov 2013,1383729642,From 7/11: #tram7 > Messina #tram31 > Bicocca M5/Lastovo do not stop in vle Fulvio Testi for a month or so (work): http://bit.ly/1cQ2PsC.
1:09 AM - 6 Nov 2013,1383728995,#tram9 #tram33 #bus43 #bus82: possible detours and slowdowns (demonstration area Fabio Filzi). #ATM #Milano
12:54 AM - 6 Nov 2013,1383728045,#tram16: ends the rides in largo Crocetta (accident). Connecting bus to and from the terminus of via Monte Velino. #ATM #Milano
12:16 AM - 6 Nov 2013,1383725783,#bus92: slowdowns (technical problem to traffic junctions in piazza Emilia). #ATM #Milano
11:35 PM - 5 Nov 2013,1383723345,@TakeshitaDori sorry for the wait slowed movement across the Board for an inconvenience now resolved.
11:23 PM - 5 Nov 2013,1383722619,@RobbieGalante the line has slowed because of a technical glitch. A train to Bisceglie is party now from Duomo is coming.
11:08 PM - 5 Nov 2013,1383721716,@Shawlightly after stopping the movement resumed with delays. Attention to crowding on trains and platforms.
11:00 PM - 5 Nov 2013,1383721229,@RaffoAR sorry there was a drawback in the Marelli currently there are slowdowns on #M1.
10:55 PM - 5 Nov 2013,1383720959,@gabrielecarpi you update. The movement is picking up across the Board with no hiccups. We apologize for the inconvenience.
10:54 PM - 5 Nov 2013,1383720881,#M1: the traffic is gradually coming back to normal, with delays. #ATM #Milan
10:53 PM - 5 Nov 2013,1383720820,#M1: the movement gradually resumed decelerations in all directions. #ATM #Milano
10:45 PM - 5 Nov 2013,1383720327,#M1: movement suspended between Sesto FS and Marelli. Customer assistants in bus (blue vest) indicate how to reach them.
10:42 PM - 5 Nov 2013,1383720132,#M1: movement suspended between Sesto Marelli and Sesto FS. Bus services coming in is stopped. #ATM #Milano
10:29 PM - 5 Nov 2013,1383719346,#M1: movement suspended between Sesto Marelli and Sesto FS (technical glitch in the Marelli). Follow updates. #ATM
10:28 PM - 5 Nov 2013,1383719328,#M1: no service between Sesto Marelli and Sesto FS. Updates to come. #ATM #Milano
10:00 PM - 5 Nov 2013,1383717650,Good morning from #ATM informs. Follow us till 20 to stay updated on mobility in #Milano.
10:59 AM - 5 Nov 2013,1383677973,See you tomorrow. Follow us from 7 to receive real time info and updates on mobility. #ATM #Milano
10:01 AM - 5 Nov 2013,1383674467,#tram9: resumes the regular route with no hiccups. #ATM #Milano
